account_id,metric_time,tenure_metric,count_unscaled,scaling,unfriend_28avg_84obs
2133,2020-04-12,88.0,1,0.3333333333333333,0.3333333333333333
2133,2020-04-19,95.0,1,0.3333333333333333,0.3333333333333333
2133,2020-04-26,102.0,1,0.3333333333333333,0.3333333333333333
2134,2020-02-02,19.0,1,1.4736842105263157,1.4736842105263157
2134,2020-02-09,26.0,1,1.0769230769230769,1.0769230769230769
2134,2020-02-16,33.0,1,0.8484848484848485,0.8484848484848485
2134,2020-02-23,40.0,1,0.7,0.7
2134,2020-03-01,47.0,1,0.5957446808510638,0.5957446808510638
2134,2020-03-08,54.0,1,0.5185185185185185,0.5185185185185185
2134,2020-03-15,61.0,1,0.45901639344262296,0.45901639344262296
2134,2020-03-22,68.0,1,0.4117647058823529,0.4117647058823529
2134,2020-03-29,75.0,1,0.37333333333333335,0.37333333333333335
2134,2020-04-05,82.0,1,0.34146341463414637,0.34146341463414637
2134,2020-04-12,89.0,1,0.3333333333333333,0.3333333333333333
2134,2020-04-19,96.0,1,0.3333333333333333,0.3333333333333333
2135,2020-02-09,24.0,1,1.1666666666666667,1.1666666666666667
2135,2020-02-16,31.0,1,0.9032258064516129,0.9032258064516129
2135,2020-02-23,38.0,1,0.7368421052631579,0.7368421052631579
2135,2020-03-01,45.0,1,0.6222222222222222,0.6222222222222222
2135,2020-03-08,52.0,1,0.5384615384615384,0.5384615384615384
2135,2020-03-15,59.0,1,0.4745762711864407,0.4745762711864407
2135,2020-03-22,66.0,1,0.42424242424242425,0.42424242424242425
2135,2020-03-29,73.0,2,0.3835616438356164,0.7671232876712328
2135,2020-04-05,80.0,2,0.35,0.7
2135,2020-04-12,87.0,2,0.3333333333333333,0.6666666666666666
2136,2020-02-02,30.0,1,0.9333333333333333,0.9333333333333333
2136,2020-02-09,37.0,1,0.7567567567567568,0.7567567567567568
2136,2020-02-16,44.0,1,0.6363636363636364,0.6363636363636364
2136,2020-02-23,51.0,1,0.5490196078431373,0.5490196078431373
2136,2020-03-01,58.0,1,0.4827586206896552,0.4827586206896552
2136,2020-03-08,65.0,1,0.4307692307692308,0.4307692307692308
2136,2020-03-15,72.0,1,0.3888888888888889,0.3888888888888889
2136,2020-03-22,79.0,1,0.35443037974683544,0.35443037974683544
2136,2020-03-29,86.0,1,0.3333333333333333,0.3333333333333333
2136,2020-04-05,93.0,1,0.3333333333333333,0.3333333333333333
2136,2020-04-26,114.0,1,0.3333333333333333,0.3333333333333333
2136,2020-05-03,121.0,1,0.3333333333333333,0.3333333333333333
2136,2020-05-10,128.0,1,0.3333333333333333,0.3333333333333333
2137,2020-03-29,73.0,1,0.3835616438356164,0.3835616438356164
2137,2020-04-05,80.0,1,0.35,0.35
2137,2020-04-12,87.0,1,0.3333333333333333,0.3333333333333333
2138,2020-02-02,19.0,1,1.4736842105263157,1.4736842105263157
2138,2020-02-09,26.0,1,1.0769230769230769,1.0769230769230769
2138,2020-02-16,33.0,1,0.8484848484848485,0.8484848484848485
2138,2020-02-23,40.0,1,0.7,0.7
2138,2020-03-01,47.0,1,0.5957446808510638,0.5957446808510638
2138,2020-03-08,54.0,1,0.5185185185185185,0.5185185185185185
2138,2020-03-15,61.0,1,0.45901639344262296,0.45901639344262296
2138,2020-03-22,68.0,1,0.4117647058823529,0.4117647058823529
2138,2020-03-29,75.0,1,0.37333333333333335,0.37333333333333335
2138,2020-04-05,82.0,1,0.34146341463414637,0.34146341463414637
2138,2020-04-12,89.0,1,0.3333333333333333,0.3333333333333333
2140,2020-04-19,98.0,1,0.3333333333333333,0.3333333333333333
2140,2020-04-26,105.0,1,0.3333333333333333,0.3333333333333333
2140,2020-05-03,112.0,1,0.3333333333333333,0.3333333333333333
2140,2020-05-10,119.0,1,0.3333333333333333,0.3333333333333333
2141,2020-03-01,42.0,1,0.6666666666666666,0.6666666666666666
2141,2020-03-08,49.0,1,0.5714285714285714,0.5714285714285714
2141,2020-03-15,56.0,1,0.5,0.5
2141,2020-03-22,63.0,2,0.4444444444444444,0.8888888888888888
2141,2020-03-29,70.0,2,0.4,0.8
2141,2020-04-05,77.0,2,0.36363636363636365,0.7272727272727273
2141,2020-04-12,84.0,2,0.3333333333333333,0.6666666666666666
2142,2020-03-08,42.0,1,0.6666666666666666,0.6666666666666666
2142,2020-03-15,49.0,1,0.5714285714285714,0.5714285714285714
2142,2020-03-22,56.0,1,0.5,0.5
2142,2020-03-29,63.0,1,0.4444444444444444,0.4444444444444444
2142,2020-04-05,70.0,1,0.4,0.4
2142,2020-04-12,77.0,1,0.36363636363636365,0.36363636363636365
2142,2020-04-19,84.0,1,0.3333333333333333,0.3333333333333333
2142,2020-04-26,91.0,1,0.3333333333333333,0.3333333333333333
2142,2020-05-03,98.0,1,0.3333333333333333,0.3333333333333333
2142,2020-05-10,105.0,1,0.3333333333333333,0.3333333333333333
2143,2020-02-02,24.0,1,1.1666666666666667,1.1666666666666667
2143,2020-02-09,31.0,1,0.9032258064516129,0.9032258064516129
2143,2020-02-16,38.0,1,0.7368421052631579,0.7368421052631579
2143,2020-02-23,45.0,1,0.6222222222222222,0.6222222222222222
2143,2020-03-01,52.0,1,0.5384615384615384,0.5384615384615384
2143,2020-03-08,59.0,1,0.4745762711864407,0.4745762711864407
2143,2020-03-15,66.0,1,0.42424242424242425,0.42424242424242425
2143,2020-03-22,73.0,1,0.3835616438356164,0.3835616438356164
2143,2020-03-29,80.0,1,0.35,0.35
2143,2020-04-05,87.0,1,0.3333333333333333,0.3333333333333333
2143,2020-04-12,94.0,1,0.3333333333333333,0.3333333333333333
2144,2020-03-22,68.0,1,0.4117647058823529,0.4117647058823529
2144,2020-03-29,75.0,1,0.37333333333333335,0.37333333333333335
2144,2020-04-05,82.0,1,0.34146341463414637,0.34146341463414637
2144,2020-04-12,89.0,1,0.3333333333333333,0.3333333333333333
2144,2020-04-19,96.0,2,0.3333333333333333,0.6666666666666666
2144,2020-04-26,103.0,2,0.3333333333333333,0.6666666666666666
2144,2020-05-03,110.0,2,0.3333333333333333,0.6666666666666666
2144,2020-05-10,117.0,2,0.3333333333333333,0.6666666666666666
2145,2020-03-29,72.0,1,0.3888888888888889,0.3888888888888889
2145,2020-04-05,79.0,1,0.35443037974683544,0.35443037974683544
2145,2020-04-12,86.0,1,0.3333333333333333,0.3333333333333333
2145,2020-04-19,93.0,1,0.3333333333333333,0.3333333333333333
2145,2020-04-26,100.0,1,0.3333333333333333,0.3333333333333333
2145,2020-05-03,107.0,1,0.3333333333333333,0.3333333333333333
2145,2020-05-10,114.0,1,0.3333333333333333,0.3333333333333333
2146,2020-03-15,50.0,1,0.56,0.56
2146,2020-03-22,57.0,1,0.49122807017543857,0.49122807017543857
2146,2020-03-29,64.0,1,0.4375,0.4375
2146,2020-04-05,71.0,1,0.39436619718309857,0.39436619718309857
2146,2020-04-12,78.0,1,0.358974358974359,0.358974358974359
2146,2020-04-19,85.0,1,0.3333333333333333,0.3333333333333333
2146,2020-04-26,92.0,1,0.3333333333333333,0.3333333333333333
2146,2020-05-03,99.0,1,0.3333333333333333,0.3333333333333333
2146,2020-05-10,106.0,2,0.3333333333333333,0.6666666666666666
2147,2020-05-10,120.0,1,0.3333333333333333,0.3333333333333333
2149,2020-03-01,36.0,1,0.7777777777777778,0.7777777777777778
2149,2020-03-08,43.0,2,0.6511627906976745,1.302325581395349
2149,2020-03-15,50.0,2,0.56,1.12
2149,2020-03-22,57.0,2,0.49122807017543857,0.9824561403508771
2149,2020-03-29,64.0,3,0.4375,1.3125
2149,2020-04-05,71.0,3,0.39436619718309857,1.1830985915492958
2149,2020-04-12,78.0,3,0.358974358974359,1.0769230769230769
2149,2020-04-19,85.0,3,0.3333333333333333,1.0
2149,2020-04-26,92.0,4,0.3333333333333333,1.3333333333333333
2149,2020-05-03,99.0,4,0.3333333333333333,1.3333333333333333
2149,2020-05-10,106.0,4,0.3333333333333333,1.3333333333333333
2150,2020-03-15,62.0,1,0.45161290322580644,0.45161290322580644
2150,2020-03-22,69.0,1,0.4057971014492754,0.4057971014492754
2150,2020-03-29,76.0,1,0.3684210526315789,0.3684210526315789
2150,2020-04-05,83.0,1,0.3373493975903614,0.3373493975903614
2150,2020-04-12,90.0,1,0.3333333333333333,0.3333333333333333
2150,2020-04-19,97.0,1,0.3333333333333333,0.3333333333333333
2150,2020-04-26,104.0,1,0.3333333333333333,0.3333333333333333
2150,2020-05-03,111.0,1,0.3333333333333333,0.3333333333333333
2150,2020-05-10,118.0,1,0.3333333333333333,0.3333333333333333
2151,2020-02-16,28.0,1,1.0,1.0
2151,2020-02-23,35.0,1,0.8,0.8
2151,2020-03-01,42.0,1,0.6666666666666666,0.6666666666666666
2151,2020-03-08,49.0,1,0.5714285714285714,0.5714285714285714
2151,2020-03-15,56.0,1,0.5,0.5
2151,2020-03-22,63.0,1,0.4444444444444444,0.4444444444444444
2151,2020-03-29,70.0,1,0.4,0.4
2151,2020-04-05,77.0,1,0.36363636363636365,0.36363636363636365
2151,2020-04-12,84.0,1,0.3333333333333333,0.3333333333333333
2151,2020-04-19,91.0,1,0.3333333333333333,0.3333333333333333
2151,2020-04-26,98.0,1,0.3333333333333333,0.3333333333333333
2151,2020-05-03,105.0,1,0.3333333333333333,0.3333333333333333
2151,2020-05-10,112.0,1,0.3333333333333333,0.3333333333333333
2152,2020-04-12,81.0,1,0.345679012345679,0.345679012345679
2152,2020-04-19,88.0,1,0.3333333333333333,0.3333333333333333
2152,2020-04-26,95.0,1,0.3333333333333333,0.3333333333333333
2152,2020-05-03,102.0,1,0.3333333333333333,0.3333333333333333
2152,2020-05-10,109.0,1,0.3333333333333333,0.3333333333333333
2153,2020-02-02,17.0,1,1.6470588235294117,1.6470588235294117
2153,2020-02-09,24.0,1,1.1666666666666667,1.1666666666666667
2153,2020-02-16,31.0,1,0.9032258064516129,0.9032258064516129
2153,2020-02-23,38.0,1,0.7368421052631579,0.7368421052631579
2153,2020-03-01,45.0,1,0.6222222222222222,0.6222222222222222
2153,2020-03-08,52.0,1,0.5384615384615384,0.5384615384615384
2153,2020-03-15,59.0,1,0.4745762711864407,0.4745762711864407
2153,2020-03-22,66.0,1,0.42424242424242425,0.42424242424242425
2153,2020-03-29,73.0,1,0.3835616438356164,0.3835616438356164
2153,2020-04-05,80.0,1,0.35,0.35
2153,2020-04-12,87.0,1,0.3333333333333333,0.3333333333333333
2154,2020-02-02,31.0,1,0.9032258064516129,0.9032258064516129
2154,2020-02-09,38.0,1,0.7368421052631579,0.7368421052631579
2154,2020-02-16,45.0,1,0.6222222222222222,0.6222222222222222
2154,2020-02-23,52.0,1,0.5384615384615384,0.5384615384615384
2154,2020-03-01,59.0,1,0.4745762711864407,0.4745762711864407
2154,2020-03-08,66.0,1,0.42424242424242425,0.42424242424242425
2154,2020-03-15,73.0,1,0.3835616438356164,0.3835616438356164
2154,2020-03-22,80.0,1,0.35,0.35
2154,2020-03-29,87.0,1,0.3333333333333333,0.3333333333333333
2154,2020-04-05,94.0,1,0.3333333333333333,0.3333333333333333
2154,2020-04-12,101.0,1,0.3333333333333333,0.3333333333333333
2154,2020-04-19,108.0,1,0.3333333333333333,0.3333333333333333
2157,2020-02-09,18.0,1,1.5555555555555556,1.5555555555555556
2157,2020-02-16,25.0,1,1.12,1.12
2157,2020-02-23,32.0,1,0.875,0.875
2157,2020-03-01,39.0,1,0.717948717948718,0.717948717948718
2157,2020-03-08,46.0,1,0.6086956521739131,0.6086956521739131
2157,2020-03-15,53.0,1,0.5283018867924528,0.5283018867924528
2157,2020-03-22,60.0,1,0.4666666666666667,0.4666666666666667
2157,2020-03-29,67.0,1,0.417910447761194,0.417910447761194
2157,2020-04-05,74.0,1,0.3783783783783784,0.3783783783783784
2157,2020-04-12,81.0,1,0.345679012345679,0.345679012345679
2157,2020-04-19,88.0,1,0.3333333333333333,0.3333333333333333
2157,2020-04-26,95.0,1,0.3333333333333333,0.3333333333333333
2157,2020-05-03,102.0,1,0.3333333333333333,0.3333333333333333
2157,2020-05-10,109.0,1,0.3333333333333333,0.3333333333333333
2158,2020-03-08,56.0,1,0.5,0.5
2158,2020-03-15,63.0,1,0.4444444444444444,0.4444444444444444
2158,2020-03-22,70.0,1,0.4,0.4
2158,2020-03-29,77.0,1,0.36363636363636365,0.36363636363636365
2158,2020-04-05,84.0,1,0.3333333333333333,0.3333333333333333
2158,2020-04-12,91.0,1,0.3333333333333333,0.3333333333333333
2158,2020-04-19,98.0,1,0.3333333333333333,0.3333333333333333
2158,2020-04-26,105.0,1,0.3333333333333333,0.3333333333333333
2158,2020-05-03,112.0,1,0.3333333333333333,0.3333333333333333
2158,2020-05-10,119.0,1,0.3333333333333333,0.3333333333333333
2160,2020-04-19,79.0,1,0.35443037974683544,0.35443037974683544
2160,2020-04-26,86.0,1,0.3333333333333333,0.3333333333333333
2160,2020-05-03,93.0,1,0.3333333333333333,0.3333333333333333
2160,2020-05-10,100.0,1,0.3333333333333333,0.3333333333333333
2161,2020-02-02,19.0,2,1.4736842105263157,2.9473684210526314
2161,2020-02-09,26.0,2,1.0769230769230769,2.1538461538461537
2161,2020-02-16,33.0,2,0.8484848484848485,1.696969696969697
2161,2020-02-23,40.0,3,0.7,2.0999999999999996
2161,2020-03-01,47.0,3,0.5957446808510638,1.7872340425531914
2161,2020-03-08,54.0,3,0.5185185185185185,1.5555555555555554
2161,2020-03-15,61.0,3,0.45901639344262296,1.3770491803278688
2161,2020-03-22,68.0,3,0.4117647058823529,1.2352941176470589
2161,2020-03-29,75.0,3,0.37333333333333335,1.12
2161,2020-04-05,82.0,3,0.34146341463414637,1.024390243902439
2161,2020-04-12,89.0,2,0.3333333333333333,0.6666666666666666
2161,2020-04-19,96.0,2,0.3333333333333333,0.6666666666666666
2161,2020-04-26,103.0,2,0.3333333333333333,0.6666666666666666
2161,2020-05-03,110.0,3,0.3333333333333333,1.0
2161,2020-05-10,117.0,3,0.3333333333333333,1.0
2162,2020-03-08,57.0,1,0.49122807017543857,0.49122807017543857
2165,2020-04-26,109.0,1,0.3333333333333333,0.3333333333333333
2165,2020-05-03,116.0,2,0.3333333333333333,0.6666666666666666
2165,2020-05-10,123.0,2,0.3333333333333333,0.6666666666666666
2166,2020-03-29,65.0,1,0.4307692307692308,0.4307692307692308
2166,2020-04-05,72.0,1,0.3888888888888889,0.3888888888888889
2166,2020-04-12,79.0,1,0.35443037974683544,0.35443037974683544
2166,2020-04-19,86.0,1,0.3333333333333333,0.3333333333333333
2166,2020-04-26,93.0,1,0.3333333333333333,0.3333333333333333
2166,2020-05-03,100.0,1,0.3333333333333333,0.3333333333333333
2166,2020-05-10,107.0,2,0.3333333333333333,0.6666666666666666
2167,2020-02-16,19.0,1,1.4736842105263157,1.4736842105263157
2167,2020-02-23,26.0,1,1.0769230769230769,1.0769230769230769
2167,2020-03-01,33.0,1,0.8484848484848485,0.8484848484848485
2167,2020-03-08,40.0,1,0.7,0.7
2167,2020-03-15,47.0,1,0.5957446808510638,0.5957446808510638
2167,2020-03-22,54.0,1,0.5185185185185185,0.5185185185185185
2167,2020-03-29,61.0,1,0.45901639344262296,0.45901639344262296
2167,2020-04-05,68.0,1,0.4117647058823529,0.4117647058823529
2167,2020-04-12,75.0,1,0.37333333333333335,0.37333333333333335
2167,2020-04-19,82.0,1,0.34146341463414637,0.34146341463414637
2168,2020-02-09,15.0,1,1.8666666666666667,1.8666666666666667
2168,2020-02-16,22.0,1,1.2727272727272727,1.2727272727272727
2168,2020-02-23,29.0,1,0.9655172413793104,0.9655172413793104
2168,2020-03-01,36.0,1,0.7777777777777778,0.7777777777777778
2168,2020-03-08,43.0,1,0.6511627906976745,0.6511627906976745
2168,2020-03-15,50.0,1,0.56,0.56
2168,2020-03-22,57.0,1,0.49122807017543857,0.49122807017543857
2168,2020-03-29,64.0,2,0.4375,0.875
2168,2020-04-05,71.0,2,0.39436619718309857,0.7887323943661971
2168,2020-04-12,78.0,2,0.358974358974359,0.717948717948718
2168,2020-04-19,85.0,2,0.3333333333333333,0.6666666666666666
2168,2020-04-26,92.0,1,0.3333333333333333,0.3333333333333333
2168,2020-05-03,99.0,1,0.3333333333333333,0.3333333333333333
2168,2020-05-10,106.0,1,0.3333333333333333,0.3333333333333333
2169,2020-02-16,19.0,2,1.4736842105263157,2.9473684210526314
2169,2020-02-23,26.0,2,1.0769230769230769,2.1538461538461537
2169,2020-03-01,33.0,2,0.8484848484848485,1.696969696969697
2169,2020-03-08,40.0,2,0.7,1.4
2169,2020-03-15,47.0,3,0.5957446808510638,1.7872340425531914
2169,2020-03-22,54.0,5,0.5185185185185185,2.5925925925925926
2169,2020-03-29,61.0,5,0.45901639344262296,2.2950819672131146
2169,2020-04-05,68.0,5,0.4117647058823529,2.0588235294117645
2169,2020-04-12,75.0,5,0.37333333333333335,1.8666666666666667
2169,2020-04-19,82.0,5,0.34146341463414637,1.707317073170732
2169,2020-04-26,89.0,4,0.3333333333333333,1.3333333333333333
2169,2020-05-03,96.0,4,0.3333333333333333,1.3333333333333333
2169,2020-05-10,103.0,3,0.3333333333333333,1.0
2170,2020-04-19,92.0,1,0.3333333333333333,0.3333333333333333
2170,2020-04-26,99.0,1,0.3333333333333333,0.3333333333333333
2170,2020-05-03,106.0,2,0.3333333333333333,0.6666666666666666
2170,2020-05-10,113.0,2,0.3333333333333333,0.6666666666666666
2172,2020-02-02,27.0,1,1.037037037037037,1.037037037037037
2172,2020-02-09,34.0,1,0.8235294117647058,0.8235294117647058
2172,2020-02-16,41.0,2,0.6829268292682927,1.3658536585365855
2172,2020-02-23,48.0,2,0.5833333333333334,1.1666666666666667
2172,2020-03-01,55.0,2,0.509090909090909,1.018181818181818
2172,2020-03-08,62.0,2,0.45161290322580644,0.9032258064516129
2172,2020-03-15,69.0,2,0.4057971014492754,0.8115942028985508
2172,2020-03-22,76.0,2,0.3684210526315789,0.7368421052631579
2172,2020-03-29,83.0,2,0.3373493975903614,0.6746987951807228
2172,2020-04-05,90.0,2,0.3333333333333333,0.6666666666666666
2172,2020-04-12,97.0,1,0.3333333333333333,0.3333333333333333
2172,2020-04-19,104.0,1,0.3333333333333333,0.3333333333333333
2172,2020-04-26,111.0,1,0.3333333333333333,0.3333333333333333
2172,2020-05-03,118.0,1,0.3333333333333333,0.3333333333333333
2174,2020-02-09,19.0,1,1.4736842105263157,1.4736842105263157
2174,2020-02-16,26.0,1,1.0769230769230769,1.0769230769230769
2174,2020-02-23,33.0,1,0.8484848484848485,0.8484848484848485
2174,2020-03-01,40.0,1,0.7,0.7
2174,2020-03-08,47.0,1,0.5957446808510638,0.5957446808510638
2174,2020-03-15,54.0,1,0.5185185185185185,0.5185185185185185
2174,2020-03-22,61.0,1,0.45901639344262296,0.45901639344262296
2174,2020-03-29,68.0,1,0.4117647058823529,0.4117647058823529
2174,2020-04-05,75.0,1,0.37333333333333335,0.37333333333333335
2174,2020-04-12,82.0,1,0.34146341463414637,0.34146341463414637
2174,2020-04-19,89.0,1,0.3333333333333333,0.3333333333333333
2176,2020-02-23,26.0,1,1.0769230769230769,1.0769230769230769
2176,2020-03-01,33.0,1,0.8484848484848485,0.8484848484848485
2176,2020-03-08,40.0,1,0.7,0.7
2176,2020-03-15,47.0,1,0.5957446808510638,0.5957446808510638
2176,2020-03-22,54.0,1,0.5185185185185185,0.5185185185185185
2176,2020-03-29,61.0,1,0.45901639344262296,0.45901639344262296
2176,2020-04-05,68.0,1,0.4117647058823529,0.4117647058823529
2176,2020-04-12,75.0,1,0.37333333333333335,0.37333333333333335
2176,2020-04-19,82.0,1,0.34146341463414637,0.34146341463414637
2176,2020-04-26,89.0,1,0.3333333333333333,0.3333333333333333
2176,2020-05-03,96.0,1,0.3333333333333333,0.3333333333333333
2176,2020-05-10,103.0,1,0.3333333333333333,0.3333333333333333
2177,2020-05-03,101.0,1,0.3333333333333333,0.3333333333333333
2177,2020-05-10,108.0,1,0.3333333333333333,0.3333333333333333
2178,2020-03-08,43.0,1,0.6511627906976745,0.6511627906976745
2178,2020-03-15,50.0,1,0.56,0.56
2178,2020-03-22,57.0,1,0.49122807017543857,0.49122807017543857
2178,2020-03-29,64.0,1,0.4375,0.4375
2178,2020-04-05,71.0,1,0.39436619718309857,0.39436619718309857
2178,2020-04-12,78.0,1,0.358974358974359,0.358974358974359
2178,2020-04-19,85.0,1,0.3333333333333333,0.3333333333333333
2178,2020-04-26,92.0,1,0.3333333333333333,0.3333333333333333
2178,2020-05-03,99.0,1,0.3333333333333333,0.3333333333333333
2178,2020-05-10,106.0,1,0.3333333333333333,0.3333333333333333
2179,2020-02-02,24.0,1,1.1666666666666667,1.1666666666666667
2179,2020-02-09,31.0,1,0.9032258064516129,0.9032258064516129
2179,2020-02-16,38.0,1,0.7368421052631579,0.7368421052631579
2179,2020-02-23,45.0,1,0.6222222222222222,0.6222222222222222
2179,2020-03-01,52.0,1,0.5384615384615384,0.5384615384615384
2179,2020-03-08,59.0,1,0.4745762711864407,0.4745762711864407
2179,2020-03-15,66.0,1,0.42424242424242425,0.42424242424242425
2179,2020-03-22,73.0,1,0.3835616438356164,0.3835616438356164
2179,2020-03-29,80.0,1,0.35,0.35
2179,2020-04-05,87.0,1,0.3333333333333333,0.3333333333333333
2179,2020-04-12,94.0,1,0.3333333333333333,0.3333333333333333
2179,2020-04-19,101.0,1,0.3333333333333333,0.3333333333333333
2179,2020-05-10,122.0,1,0.3333333333333333,0.3333333333333333
2181,2020-02-16,40.0,1,0.7,0.7
2181,2020-02-23,47.0,1,0.5957446808510638,0.5957446808510638
2181,2020-03-01,54.0,1,0.5185185185185185,0.5185185185185185
2181,2020-03-08,61.0,1,0.45901639344262296,0.45901639344262296
2181,2020-03-15,68.0,1,0.4117647058823529,0.4117647058823529
2181,2020-03-22,75.0,1,0.37333333333333335,0.37333333333333335
2181,2020-03-29,82.0,1,0.34146341463414637,0.34146341463414637
2181,2020-04-05,89.0,1,0.3333333333333333,0.3333333333333333
2181,2020-04-12,96.0,1,0.3333333333333333,0.3333333333333333
2181,2020-04-19,103.0,1,0.3333333333333333,0.3333333333333333
2181,2020-04-26,110.0,1,0.3333333333333333,0.3333333333333333
2181,2020-05-03,117.0,1,0.3333333333333333,0.3333333333333333
2182,2020-02-09,22.0,1,1.2727272727272727,1.2727272727272727
2182,2020-02-16,29.0,1,0.9655172413793104,0.9655172413793104
2182,2020-02-23,36.0,1,0.7777777777777778,0.7777777777777778
2182,2020-03-01,43.0,1,0.6511627906976745,0.6511627906976745
2182,2020-03-08,50.0,1,0.56,0.56
2182,2020-03-15,57.0,1,0.49122807017543857,0.49122807017543857
2182,2020-03-22,64.0,1,0.4375,0.4375
2182,2020-03-29,71.0,1,0.39436619718309857,0.39436619718309857
2182,2020-04-05,78.0,1,0.358974358974359,0.358974358974359
2182,2020-04-12,85.0,1,0.3333333333333333,0.3333333333333333
2182,2020-04-19,92.0,1,0.3333333333333333,0.3333333333333333
2182,2020-04-26,99.0,2,0.3333333333333333,0.6666666666666666
2182,2020-05-03,106.0,1,0.3333333333333333,0.3333333333333333
2182,2020-05-10,113.0,1,0.3333333333333333,0.3333333333333333
2183,2020-02-09,28.0,2,1.0,2.0
2183,2020-02-16,35.0,2,0.8,1.6
2183,2020-02-23,42.0,3,0.6666666666666666,2.0
2183,2020-03-01,49.0,3,0.5714285714285714,1.7142857142857142
2183,2020-03-08,56.0,3,0.5,1.5
2183,2020-03-15,63.0,3,0.4444444444444444,1.3333333333333333
2183,2020-03-22,70.0,3,0.4,1.2000000000000002
2183,2020-03-29,77.0,3,0.36363636363636365,1.0909090909090908
2183,2020-04-05,84.0,3,0.3333333333333333,1.0
2189,2020-05-03,107.0,1,0.3333333333333333,0.3333333333333333
2189,2020-05-10,114.0,3,0.3333333333333333,1.0
2190,2020-02-09,18.0,1,1.5555555555555556,1.5555555555555556
2190,2020-02-16,25.0,1,1.12,1.12
2190,2020-02-23,32.0,2,0.875,1.75
2190,2020-03-01,39.0,2,0.717948717948718,1.435897435897436
2190,2020-03-08,46.0,2,0.6086956521739131,1.2173913043478262
2190,2020-03-15,53.0,2,0.5283018867924528,1.0566037735849056
2190,2020-03-22,60.0,2,0.4666666666666667,0.9333333333333333
2190,2020-03-29,67.0,2,0.417910447761194,0.835820895522388
2190,2020-04-05,74.0,2,0.3783783783783784,0.7567567567567568
2190,2020-04-12,81.0,2,0.345679012345679,0.691358024691358
2190,2020-04-19,88.0,2,0.3333333333333333,0.6666666666666666
2190,2020-04-26,95.0,3,0.3333333333333333,1.0
2190,2020-05-03,102.0,2,0.3333333333333333,0.6666666666666666
2190,2020-05-10,109.0,2,0.3333333333333333,0.6666666666666666
2191,2020-02-16,46.0,2,0.6086956521739131,1.2173913043478262
2191,2020-02-23,53.0,2,0.5283018867924528,1.0566037735849056
2191,2020-03-01,60.0,2,0.4666666666666667,0.9333333333333333
2191,2020-03-08,67.0,2,0.417910447761194,0.835820895522388
2191,2020-03-15,74.0,2,0.3783783783783784,0.7567567567567568
2191,2020-03-22,81.0,2,0.345679012345679,0.691358024691358
2191,2020-03-29,88.0,2,0.3333333333333333,0.6666666666666666
2191,2020-04-05,95.0,2,0.3333333333333333,0.6666666666666666
2191,2020-04-12,102.0,2,0.3333333333333333,0.6666666666666666
2191,2020-04-19,109.0,2,0.3333333333333333,0.6666666666666666
2191,2020-04-26,116.0,2,0.3333333333333333,0.6666666666666666
2191,2020-05-03,123.0,2,0.3333333333333333,0.6666666666666666
2193,2020-03-15,63.0,1,0.4444444444444444,0.4444444444444444
2193,2020-03-22,70.0,1,0.4,0.4
2193,2020-03-29,77.0,1,0.36363636363636365,0.36363636363636365
2193,2020-04-05,84.0,2,0.3333333333333333,0.6666666666666666
2193,2020-04-12,91.0,2,0.3333333333333333,0.6666666666666666
2193,2020-04-19,98.0,2,0.3333333333333333,0.6666666666666666
2193,2020-04-26,105.0,2,0.3333333333333333,0.6666666666666666
2193,2020-05-03,112.0,2,0.3333333333333333,0.6666666666666666
2193,2020-05-10,119.0,3,0.3333333333333333,1.0
2195,2020-04-12,99.0,1,0.3333333333333333,0.3333333333333333
2195,2020-04-19,106.0,1,0.3333333333333333,0.3333333333333333
2195,2020-04-26,113.0,1,0.3333333333333333,0.3333333333333333
2195,2020-05-03,120.0,1,0.3333333333333333,0.3333333333333333
2195,2020-05-10,127.0,1,0.3333333333333333,0.3333333333333333
2196,2020-03-29,71.0,1,0.39436619718309857,0.39436619718309857
2196,2020-04-05,78.0,1,0.358974358974359,0.358974358974359
2196,2020-04-12,85.0,1,0.3333333333333333,0.3333333333333333
2196,2020-04-19,92.0,1,0.3333333333333333,0.3333333333333333
2196,2020-04-26,99.0,1,0.3333333333333333,0.3333333333333333
2196,2020-05-03,106.0,1,0.3333333333333333,0.3333333333333333
2196,2020-05-10,113.0,1,0.3333333333333333,0.3333333333333333
2198,2020-02-02,26.0,1,1.0769230769230769,1.0769230769230769
2198,2020-02-09,33.0,1,0.8484848484848485,0.8484848484848485
2198,2020-02-16,40.0,1,0.7,0.7
2198,2020-02-23,47.0,2,0.5957446808510638,1.1914893617021276
2198,2020-03-01,54.0,2,0.5185185185185185,1.037037037037037
2198,2020-03-08,61.0,2,0.45901639344262296,0.9180327868852459
2198,2020-03-15,68.0,2,0.4117647058823529,0.8235294117647058
2198,2020-03-22,75.0,2,0.37333333333333335,0.7466666666666667
2198,2020-03-29,82.0,2,0.34146341463414637,0.6829268292682927
2198,2020-04-05,89.0,2,0.3333333333333333,0.6666666666666666
2198,2020-04-12,96.0,1,0.3333333333333333,0.3333333333333333
2198,2020-04-19,103.0,1,0.3333333333333333,0.3333333333333333
2198,2020-04-26,110.0,1,0.3333333333333333,0.3333333333333333
2198,2020-05-03,117.0,1,0.3333333333333333,0.3333333333333333
